id,foss_id,tutorial,level_id,order,user_id,created,updated
615,63,Inserting pictures and objects,1,3,7,2014-10-28 07:04:48,2014-10-28 07:04:48
616,63,Viewing and printing documents,1,4,7,2014-10-28 07:05:17,2014-10-28 07:09:48
617,63,Search Replace and Auto-correct,2,1,7,2014-10-28 07:10:56,2014-10-28 07:10:56
618,63,Using track changes,2,2,7,2014-10-28 07:11:56,2014-10-28 07:11:56
619,63,Headers Footers and Notes,3,1,7,2014-10-28 07:12:20,2014-10-28 07:12:20
620,63,Creating Newsletter,3,2,7,2014-10-28 07:12:39,2014-10-28 07:12:39
621,64,BOSS Linux Desktop,1,1,7,2014-11-10 05:35:07,2014-11-10 05:35:07
622,64,Synaptic Package Manager,1,2,7,2014-11-10 05:36:24,2014-11-10 05:36:24
623,64,Basic Commands,1,3,7,2014-11-10 05:36:54,2014-11-10 05:36:54
624,64,General Purpose Utilities,1,4,7,2014-11-10 05:37:14,2014-11-10 05:37:14
625,64,File System,1,5,7,2014-11-10 05:38:09,2014-11-10 05:38:09
626,64,Working with Regular Files,1,6,7,2014-11-10 05:38:28,2014-11-10 05:38:28
627,64,File Attributes,1,7,7,2014-11-10 05:38:45,2014-11-10 05:38:45
628,64,Redirection Pipes,1,8,7,2014-11-10 05:45:51,2014-11-10 05:45:51
629,64,Working with Linux Process,1,9,7,2014-11-10 05:47:40,2014-11-10 05:47:40
630,64,The Linux Environment,1,10,7,2014-11-10 05:48:02,2014-11-10 05:48:02
631,64,Basics of System Administration,1,11,7,2014-11-10 05:48:23,2014-11-10 05:48:23
632,64,Simple filters,1,12,7,2014-11-10 05:48:40,2014-11-10 05:48:40
633,38,Object Oriented Programming Methods,2,10,7,2014-12-16 06:27:31,2014-12-16 06:27:31
634,52,3D Models of Enzymes,3,2,7,2014-12-16 07:33:13,2014-12-16 07:37:31
635,24,Importing mesh file in OpenFOAM,2,9,7,2014-12-22 04:08:00,2015-01-06 08:32:18
637,66,Working with Cells,1,2,7,2014-12-22 09:09:34,2014-12-22 09:09:34
638,66,Working with Sheets,1,3,7,2014-12-22 09:09:53,2014-12-22 09:09:53
639,66,Formatting Data,1,4,7,2014-12-22 09:10:16,2014-12-22 09:10:16
640,66,Basic Data Manipulation,1,5,7,2014-12-22 09:10:36,2014-12-22 09:10:36
641,66,Working with data,1,6,7,2014-12-22 09:11:07,2014-12-22 09:11:07
642,66,Using Charts and Graphs,2,1,7,2014-12-22 09:12:03,2014-12-22 09:12:03
643,66,Images and Graphics,2,2,7,2014-12-22 09:12:32,2014-12-22 09:12:32
644,66,Advanced Formatting and Protection,2,3,7,2014-12-22 09:13:00,2014-12-22 09:13:00
645,66,Formulas and Functions,2,4,7,2014-12-22 09:13:24,2014-12-22 09:13:24
646,66,Linking Calc Data,2,5,7,2014-12-22 09:13:50,2014-12-22 09:13:50
647,66,Introduction to LibreOffice Calc,1,1,7,2014-12-22 11:30:26,2014-12-22 11:30:26
648,31,Using SBHS Virtual Labs on Windows,1,4,7,2014-12-27 03:20:52,2015-05-05 13:30:00
649,67,Filing a workpiece,1,1,7,2015-01-05 09:25:00,2015-01-05 09:25:00
650,68,Interacting with a customer,1,1,7,2015-01-09 07:41:11,2015-01-09 07:41:11
651,76,Introduction to Gmail,1,4,7,2015-01-09 15:03:18,2015-09-08 10:29:49
652,52,Symmetry and Point Groups,3,3,7,2015-01-13 07:38:02,2015-01-13 07:38:02
653,69,Privileges of an Anonymous User,1,2,7,2015-01-16 11:39:30,2015-01-16 11:39:30
654,69,Privileges of a Registered User for Creation activity,1,3,7,2015-01-16 11:40:07,2015-01-16 11:40:07
655,70,Koha installation on Linux 12.04,3,100,7,2015-01-16 11:41:51,2018-10-10 05:10:35
656,71,Introduction to LibreOffice Impress,1,1,7,2015-01-17 04:24:06,2015-01-17 04:24:06
657,71,Creating a presentation document,1,2,7,2015-01-17 04:24:28,2015-01-17 04:24:28
658,71,Viewing a Presentation Document,1,3,7,2015-01-17 04:24:44,2015-01-17 04:24:44
659,71,Inserting Pictures and Objects,1,4,7,2015-01-17 04:25:07,2015-01-17 04:25:07
660,71,Printing a Presentation Document,1,5,7,2015-01-17 04:25:27,2015-01-17 04:25:27
661,71,Slide Master Slide Design,2,1,7,2015-01-17 04:25:42,2015-01-17 04:25:42
662,71,Custom Animation,2,2,7,2015-01-17 04:26:01,2015-01-17 04:26:01
663,71,Slide Creation,2,3,7,2015-01-17 04:26:40,2015-01-17 04:26:40
664,71,Presentation Notes,3,1,7,2015-01-17 04:27:03,2015-01-17 04:27:03
665,64,The grep command,2,1,7,2015-01-24 04:15:29,2015-01-24 04:15:29
666,64,More on grep command,2,2,7,2015-01-24 04:15:50,2015-01-24 04:15:50
667,64,The sed command,2,3,7,2015-01-24 04:16:13,2015-01-24 04:16:13
668,64,More on sed command,2,4,7,2015-01-24 04:16:37,2015-01-24 04:16:37
669,64,Basics of awk,2,5,7,2015-01-24 04:16:51,2015-01-24 04:16:51
670,31,Implementing Proportional Controller on SBHS remotely,1,5,7,2015-01-30 08:44:10,2015-05-05 13:29:37
671,54,Design a CD label,2,3,7,2015-02-05 07:20:40,2015-02-05 07:20:40
672,2,CGPA Grading System,1,13,7,2015-02-12 08:46:27,2017-08-28 07:44:35
673,10,Polymorphism,2,4,7,2015-03-30 08:36:01,2015-03-30 08:36:01
674,2,How to use Aakash Tablet,1,14,7,2015-04-07 10:03:20,2017-08-28 07:44:43
675,2,How to use FOSSEE Netbook,1,15,7,2015-04-07 10:03:48,2017-08-28 07:44:51
676,52,Crystal Structure and Unit Cell,2,4,7,2015-04-13 08:30:49,2015-04-13 08:30:49
677,72,Overview and Installation of Git,1,1,7,2015-04-22 03:39:15,2015-04-29 06:12:39
678,76,Compose Options for Email,1,5,7,2015-04-22 05:18:05,2015-09-08 10:29:57
679,31,Accessing SBHS through Scilab on Windows,1,3,7,2015-04-27 07:18:26,2015-05-05 13:30:13
680,54,Design a visiting card,2,4,7,2015-04-28 06:42:52,2015-04-28 06:42:52
681,73,Introduction to ExpEYES Junior,1,2,7,2015-05-06 12:54:42,2015-05-06 12:55:15
682,73,Panel connections and software interface,1,3,7,2015-05-06 12:55:01,2015-05-06 12:55:01
683,73,Communicating to ExpEYES using Python,1,4,7,2015-05-06 12:55:42,2015-07-09 05:55:59
684,58,Article Options in Joomla,1,6,7,2015-05-07 05:37:01,2017-06-13 10:42:54
685,58,Understanding Joomla elements,1,7,7,2015-05-07 05:37:23,2017-06-13 10:42:43
686,58,Formatting article in Joomla,1,8,7,2015-05-07 05:37:52,2017-06-13 10:42:29
687,54,Create patterns in Inkscape,2,5,7,2015-05-15 10:53:22,2015-05-15 10:53:51
688,54,Special effects on text,3,1,7,2015-05-15 10:55:20,2015-09-04 11:23:16
689,74,Linear Programming with two-index variables,2,1,7,2015-05-20 02:15:16,2015-06-17 11:37:19
690,72,Basic commands of Git,1,2,7,2015-05-21 07:31:57,2015-05-21 07:31:57
691,72,The git checkout command,1,3,7,2015-05-21 07:32:37,2015-05-21 07:32:37
692,75,Introduction to Biopython,1,2,7,2015-05-29 09:52:43,2015-05-29 09:52:43
693,45,Installation of CellDesigner on Linux,1,4,7,2015-06-10 13:20:53,2015-06-10 13:20:53
694,45,Create and Edit Components,1,5,7,2015-06-10 13:21:19,2015-06-10 13:21:19
695,72,Inspection and Comparison of Git,1,4,7,2015-06-24 09:09:01,2015-06-24 09:09:01
696,72,Tagging in Git,1,5,7,2015-06-24 09:09:32,2015-06-24 09:09:32
697,76,Google Drive Options,1,6,7,2015-06-30 12:42:26,2015-09-08 10:30:05
698,39,Referencing and Dereferencing,2,2,7,2015-07-13 10:10:12,2015-07-13 10:10:12
699,39,Special Variables in PERL,2,3,7,2015-07-13 10:10:31,2015-07-13 10:10:31
700,75,Manipulating Sequences,1,3,7,2015-07-20 10:42:30,2015-07-20 10:42:30
701,24,Creating a sphere in GMSH,2,12,7,2015-07-20 13:00:13,2015-07-20 13:00:13
702,24,Unstructured mesh generation using Gmsh,2,13,7,2015-07-20 13:00:39,2015-07-20 13:00:39
703,39,File Handling,2,4,7,2015-07-24 05:02:51,2015-07-24 05:02:51
704,72,Branching in Git,1,6,7,2015-07-31 05:02:59,2015-07-31 05:02:59
705,72,Merging and Deleting branches,1,7,7,2015-07-31 05:04:00,2015-07-31 05:04:00
706,72,Stashing and Cleaning,1,8,7,2015-07-31 05:04:29,2015-07-31 05:04:29
707,39,Exception and error handling in PERL,2,5,7,2015-08-03 06:45:20,2015-08-03 06:45:20
708,73,Electro-Magnetism,1,6,7,2015-08-03 12:23:46,2015-12-09 07:21:19
709,73,Characteristics of Sound Waves,2,1,7,2015-08-03 12:24:16,2015-12-09 07:19:26
710,73,Transient Response of Circuits,2,3,7,2015-08-03 12:24:39,2015-12-09 07:19:06
711,73,Diode-Rectifier-Transistor,2,4,7,2015-08-03 12:25:02,2015-12-09 07:18:54
712,77,LibreOffice Suite Installation on Linux OS,1,2,7,2015-08-04 10:42:24,2015-08-04 10:49:18
713,77,LibreOffice Suite Installation on Windows OS,1,3,7,2015-08-04 10:42:59,2015-08-04 10:42:59
714,32,Side by Side Method,1,10,7,2015-08-07 12:04:53,2015-08-07 12:04:53
715,52,Animation using Script Commands,3,4,7,2015-08-11 11:23:11,2015-08-11 11:23:11
716,75,Parsing Data,1,4,7,2015-09-02 04:01:06,2015-09-02 04:01:06
717,54,Trace bitmaps in Inkscape,3,2,7,2015-09-04 11:23:25,2015-09-04 11:23:25
718,132,Creating a material stream in DWSIM,1,2,7,2015-09-07 04:46:38,2020-01-08 04:23:36
719,132,Introduction to Flowsheeting,1,3,7,2015-09-07 04:47:15,2020-01-08 04:23:49
720,132,Shortcut Distillation,1,4,7,2015-09-07 04:47:36,2020-01-10 09:00:25
721,108,Desktop Customization 14.04,1,6,7,2015-09-08 10:30:21,2019-09-25 05:16:48
722,14,newcommand in LaTeX,2,2,7,2015-09-09 04:46:31,2019-10-31 05:05:07
723,14,newenvironment in LaTeX,2,3,7,2015-09-09 04:46:51,2019-10-31 05:05:15
724,75,Writing Sequence Files,1,5,7,2015-09-23 14:48:16,2015-09-23 14:48:16
725,132,Rigorous Distillation,1,5,7,2015-09-24 07:12:49,2020-01-08 04:24:22
726,39,Including files or modules,2,6,7,2015-09-28 06:27:07,2015-09-28 06:27:07
728,132,Sensitivity Analysis and Adjust,1,6,7,2015-09-30 12:05:18,2020-01-08 04:24:29
729,75,Blast,1,6,7,2015-10-05 07:13:35,2015-10-05 07:13:35
730,73,Steady state response of circuits,2,2,7,2015-10-13 05:31:57,2015-12-09 07:19:14
731,73,Conductivity of ionic solutions,1,5,7,2015-10-13 05:32:50,2015-12-09 07:21:01
732,132,Overview of DWSIM,1,1,7,2015-10-20 02:29:12,2020-01-08 04:23:23
733,45,Build and Modify Process Diagram,2,1,7,2015-10-20 02:37:15,2016-05-03 02:43:41
734,52,Overview of Jmol Application,1,1,7,2015-10-29 11:51:37,2015-10-29 11:51:37
735,39,Sample PERL program,2,7,7,2015-11-05 06:26:54,2015-11-05 06:26:54
736,79,Structure Manipulation,1,2,7,2015-12-10 09:03:11,2015-12-10 09:03:11
737,39,Perl Module Library (CPAN),2,8,7,2015-12-18 10:18:45,2015-12-18 10:18:45
738,39,Downloading CPAN module,2,9,7,2015-12-21 13:23:34,2015-12-21 13:23:34
739,39,Perl and HTML,2,10,7,2015-12-21 13:24:16,2015-12-21 13:24:16
740,10,Abstract Classes,2,5,7,2015-12-22 05:02:17,2015-12-22 05:02:17
741,10,Java Interfaces,2,6,7,2015-12-22 05:02:34,2015-12-29 09:20:43
742,80,Build molecules,1,2,7,2015-12-29 11:59:03,2015-12-29 11:59:03
743,80,Edit molecules,1,3,7,2015-12-29 11:59:18,2015-12-29 11:59:18
745,79,Picking and Selection,1,3,7,2016-01-19 02:33:03,2016-01-19 02:33:03
746,58,Categories in Joomla,1,9,7,2016-01-29 06:47:22,2017-06-13 10:42:18
747,58,Menus in Joomla,1,10,7,2016-01-29 06:47:41,2017-06-13 10:41:51
748,55,Functions and Types,1,7,7,2016-02-15 02:20:20,2016-12-16 06:08:00
749,55,Arrays in Modelica,1,8,7,2016-02-15 02:20:55,2016-12-16 06:09:06
750,55,Array Functions and Operations,1,9,7,2016-02-15 02:21:59,2016-12-16 06:09:13
751,55,Modelica Packages,2,1,7,2016-02-15 02:33:23,2016-02-15 05:26:33
752,55,Annotations  in Modelica,2,2,7,2016-02-15 02:33:37,2016-02-15 05:26:46
753,55,Icon and Diagram Views,2,3,7,2016-02-15 02:34:47,2016-02-15 02:34:47
754,55,Component-oriented modeling,2,4,7,2016-02-15 02:35:19,2016-02-15 02:35:19
755,55,Developing model of an RLC Circuit,2,5,7,2016-02-15 02:35:50,2016-02-15 02:35:50
756,55,Block Component Modeling,2,6,7,2016-02-15 02:36:16,2016-02-15 02:36:16
757,80,Create Surfaces,1,4,7,2016-02-16 16:32:49,2016-02-24 15:55:11
758,81,Setup in FA,1,4,7,2016-02-17 12:47:45,2017-06-13 10:44:47
759,81,Banking and General Ledger,1,5,7,2016-02-17 12:48:05,2017-06-13 10:44:39
760,79,Writing Commands,1,4,7,2016-02-22 12:12:19,2016-02-22 12:12:19
761,80,Hydrogen Bonding,1,5,7,2016-02-24 15:55:44,2016-02-24 15:55:44
762,80,Stereoisomerism,2,2,7,2016-02-24 15:56:10,2016-06-13 06:02:30
763,82,Overview of Biogas Plant series,1,1,7,2016-02-25 12:29:46,2016-02-25 12:29:46
764,82,Benefits of Biogas,1,2,7,2016-02-25 12:30:03,2016-02-25 12:30:03
765,82,Generation of Biogas,1,3,7,2016-02-25 12:30:23,2016-02-25 12:30:23
766,82,Finance options for Biogas plant,1,4,7,2016-02-25 12:30:44,2016-02-25 12:30:44
767,82,Material required to construct a Biogas plant,2,1,7,2016-02-25 12:31:32,2016-02-25 12:31:32
768,82,Laying the foundation,2,2,7,2016-02-25 12:31:53,2016-02-25 12:31:53
769,82,Construction of the Dome,2,3,7,2016-02-25 12:32:17,2016-02-25 12:32:17
770,82,Building the walls of the Slurry tank,2,4,7,2016-02-25 12:33:01,2016-02-25 12:33:01
771,82,Construction of the Mixing tank,2,5,7,2016-02-25 12:33:26,2016-02-25 12:33:26
772,82,Assembly of the Biogas plant,2,6,7,2016-02-25 12:33:49,2016-02-25 12:33:49
773,82,Maintenance and Repair,3,1,7,2016-02-25 12:34:21,2016-05-03 06:48:03
774,54,Warli art for Textle design,3,3,7,2016-03-01 12:14:53,2016-03-01 12:14:53
775,54,Mango pattern for Textile design,3,4,7,2016-03-01 12:15:15,2016-03-02 01:10:44
776,10,Static Variables,2,7,7,2016-03-01 12:17:18,2016-03-01 12:17:18
777,72,Hosting Git Repositories,2,1,7,2016-03-01 12:17:56,2016-03-01 12:17:56
778,79,Surface Properties,1,5,7,2016-03-10 20:06:04,2016-03-10 20:06:04
779,80,File Extensions,3,1,7,2016-05-02 11:51:51,2016-05-02 11:51:51
780,24,Installing and Running PyFoam,2,14,7,2016-05-03 08:58:31,2016-05-03 08:58:41
781,79,Structure Analysis,2,2,7,2016-05-17 03:47:08,2016-08-01 07:49:52
782,79,Superimposing and Morphing,2,3,7,2016-05-17 03:47:28,2016-08-01 07:50:09
783,3,Overview of Drupal,1,1,7,2016-05-30 06:33:16,2016-05-30 06:33:16
784,3,Content Management in Admin Interface,1,3,7,2016-05-30 06:33:37,2016-05-30 06:33:37
785,3,Configuration Management in Admin Interface,1,4,7,2016-05-30 06:34:48,2016-05-30 06:34:48
786,3,Creating Basic Content,1,5,7,2016-06-01 07:33:35,2016-06-01 07:33:35
787,3,Editing Existing Content,1,6,7,2016-06-01 07:33:53,2016-06-01 07:33:53
788,3,Creating New Content Types,1,7,7,2016-06-01 07:34:12,2016-06-01 07:34:12
789,3,User group and Entity Reference,1,8,7,2016-06-01 07:34:33,2016-06-01 07:34:33
790,3,Taxonomy,1,9,7,2016-06-01 07:34:49,2016-06-01 07:34:49
791,3,Managing Content,1,10,7,2016-06-01 07:35:09,2016-06-01 07:35:09
792,3,Creating Dummy Content,1,11,7,2016-06-01 08:18:44,2016-06-01 08:18:44
793,3,Modifying the Display of Content,1,12,7,2016-06-01 08:39:19,2016-06-01 08:39:19
794,3,Displaying Contents using Views,1,13,7,2016-06-01 08:39:35,2016-06-01 08:39:35
795,3,Table of Fields with Views,2,1,7,2016-06-01 08:39:48,2016-06-01 08:39:48
796,3,Controlling Display of Images,2,2,7,2016-06-01 08:40:03,2016-06-01 08:40:03
797,3,Adding Functionalities using Modules,2,3,7,2016-06-01 08:40:43,2016-06-01 08:40:43
798,3,Finding and Evaluating Modules,2,4,7,2016-06-01 08:40:56,2016-06-01 08:40:56
799,3,Modifying the Page Layout,2,5,7,2016-06-01 08:41:10,2016-06-01 08:41:10
800,3,Menu and Endpoints,2,6,7,2016-06-01 08:42:01,2016-06-01 08:42:01
801,3,Styling a Page using Themes,2,7,7,2016-06-01 08:42:18,2016-06-01 08:42:18
802,3,Installing an Advanced Theme,2,8,7,2016-06-01 08:42:34,2016-06-01 08:42:34
803,3,People Management,2,9,7,2016-06-01 08:42:48,2016-06-01 08:42:48
804,3,Drupal Site Management,2,10,7,2016-06-01 08:44:07,2016-07-15 07:11:17
805,80,General Features in Avogadro,2,1,7,2016-06-13 06:02:51,2016-06-13 06:02:51
806,14,Report Writing,1,2,7,2016-07-04 07:17:57,2018-01-12 06:10:57
807,81,Items and Inventory,1,6,7,2016-07-08 07:25:55,2017-06-13 10:44:28
808,81,Sales in FA,1,7,7,2016-07-08 07:26:14,2017-06-13 10:44:17
809,84,Introduction to gedit Text Editor,1,2,7,2016-07-29 09:56:49,2016-07-29 09:56:49
810,85,Introduction to Arduino,1,3,7,2016-07-29 09:57:26,2018-04-05 02:24:46
811,86,Bouncing ball animation,1,3,7,2016-07-29 10:52:24,2017-02-10 01:16:52
812,79,Build Structures,2,1,7,2016-08-01 07:50:37,2016-08-01 07:50:37
813,79,Attributes,3,1,7,2016-08-01 07:55:58,2016-08-01 07:55:58
814,79,Animation,3,2,7,2016-08-01 07:56:21,2016-08-01 07:56:21
818,84,Common Edit Functions,1,3,7,2016-08-10 08:07:10,2016-08-10 08:07:10
819,83,Beamer,1,8,1,2016-08-10 16:40:20,2016-08-10 16:40:20
820,83,Bibliography,1,9,1,2016-08-10 16:40:49,2016-08-10 16:40:49
821,83,Equations,1,6,1,2016-08-10 16:41:20,2016-08-10 16:41:20
822,83,What is Compiling,1,2,1,2016-08-10 16:47:01,2016-08-10 16:47:01
823,83,Letter Writing,1,3,1,2016-08-10 16:47:01,2016-08-10 16:47:01
824,83,Tables and Figures,1,7,1,2016-08-10 16:47:01,2016-08-10 16:47:01
825,83,Inside story of Bibliography,1,10,7,2016-08-10 16:47:01,2016-08-10 16:47:01
826,83,LaTeX on Windows using TeXworks,1,1,1,2016-08-10 16:47:01,2016-08-10 16:47:01
827,83,newcommand in LaTeX,2,4,7,2016-08-10 16:47:01,2016-08-10 16:47:01
828,83,newenvironment in LaTeX,2,2,7,2016-08-10 16:47:01,2016-08-10 16:47:01
830,83,Mathematical Typesetting,1,5,7,2016-08-11 10:24:56,2016-08-11 10:24:56
831,81,Installation of FrontAccounting on Linux OS,1,2,7,2016-09-06 11:52:10,2016-09-06 11:52:10
832,81,Overview of FrontAccounting,1,1,7,2016-09-06 11:53:21,2016-09-06 11:53:21
833,81,Purchases in FA,1,8,7,2016-09-06 11:54:23,2017-06-13 10:44:07
834,84,Handling Tabs,1,4,7,2016-09-07 07:28:03,2016-09-07 07:28:03
835,85,Arduino components and IDE,1,4,7,2016-09-09 10:43:10,2018-04-05 02:24:39
836,85,First Arduino Program,1,5,7,2016-09-09 10:43:31,2018-04-05 02:24:31
837,85,Arduino with Tricolor LED and Push button,1,6,7,2016-09-09 10:44:17,2018-04-05 02:24:23
839,84,Default plugins in gedit,2,1,7,2016-09-27 07:59:18,2016-09-27 11:39:38
840,84,Third party plugins in gedit,2,2,7,2016-09-27 07:59:50,2016-09-27 11:39:47
842,79,Geometric Objects and 2D Labels,3,3,7,2016-10-21 12:21:59,2016-10-21 12:21:59
843,84,Snippets in gedit,2,3,7,2016-10-21 12:24:10,2016-10-21 12:24:10
844,79,Axes and Planes,3,4,7,2016-10-24 11:25:50,2016-10-24 11:25:50
845,79,Overview of UCSF Chimera,1,1,7,2016-10-24 11:26:10,2016-10-24 11:26:10
846,88,Preparation of Standard Solutions,1,3,7,2016-10-24 11:28:09,2018-12-21 09:51:09
847,88,Dilutions and pH Measurement,1,4,7,2016-10-24 11:28:24,2018-12-21 09:51:02
848,88,Density of Solids and Liquids,1,5,7,2016-10-24 11:28:46,2018-12-21 09:50:55
849,72,Working with Remote Repositories,2,2,7,2016-10-24 11:30:50,2016-10-24 11:30:50
850,10,Static Methods,2,8,7,2016-10-24 11:32:11,2016-10-24 11:32:11
851,10,Static Blocks,2,9,7,2016-10-24 11:32:35,2016-10-24 11:32:35
852,86,E-card animation,1,4,7,2016-11-30 09:46:45,2017-02-10 01:16:44
853,84,Overview of gedit Text Editor,1,1,7,2016-12-05 10:12:51,2016-12-05 10:12:51
854,85,Arduino with LCD,1,7,7,2016-12-05 10:15:15,2018-04-05 02:24:15
855,55,Introduction to OMEdit,1,2,7,2016-12-16 06:09:51,2016-12-16 06:09:51
856,55,Examples through OMEdit,1,3,7,2016-12-16 06:10:10,2016-12-16 06:10:10
858,86,Draw a Toy train,1,6,7,2016-12-26 11:35:15,2017-02-10 01:16:24
859,86,Create a star animation,1,5,7,2016-12-26 11:35:33,2017-02-10 01:16:34
860,86,Animate a Toy train,1,7,7,2016-12-26 11:36:16,2017-02-10 01:16:14
861,86,Plant animation,2,1,7,2016-12-26 11:36:41,2017-02-10 01:17:48
862,55,OpenModelica Connectors,1,4,7,2017-01-10 05:35:14,2017-01-10 05:35:14
863,89,Getting started with IPython,1,2,7,2017-01-11 10:48:51,2017-01-11 10:48:51
864,89,Using plot command interactively,1,3,7,2017-01-11 10:49:12,2017-01-11 10:49:12
865,89,Embellishing a plot,1,4,7,2017-01-11 10:59:52,2017-01-11 10:59:52
866,89,Saving plots,1,5,7,2017-01-11 11:00:09,2017-01-11 11:00:09
867,89,Multiple plots,1,6,7,2017-01-11 11:00:25,2017-01-11 11:00:25
868,89,Subplots,1,7,7,2017-01-11 11:00:41,2017-01-11 11:00:41
869,89,Additional features of IPython,1,8,7,2017-01-11 11:01:04,2017-01-11 11:01:04
870,88,Effect of temperature on solubility,1,6,7,2017-01-12 10:21:47,2018-12-21 09:50:47
871,88,Acid-base Titrations,1,7,7,2017-01-12 10:22:15,2018-12-21 09:50:40
872,85,Display counter using Arduino,1,8,7,2017-01-16 05:40:20,2018-04-05 02:24:08
874,90,Malnutrition,1,1,7,2017-01-16 08:02:27,2017-01-16 11:02:37
875,96,SBI Account Opening,1,1,7,2017-01-16 08:02:47,2017-01-16 11:01:51
876,96,PMJJBY,1,2,7,2017-01-16 08:03:05,2017-01-16 11:02:00
877,96,PMSBY,1,3,7,2017-01-16 08:03:20,2017-01-16 11:02:09
879,90,Rural IVR System,1,2,7,2017-01-16 08:04:17,2017-01-16 11:03:31
880,24,Using Template files in PyFoam,2,15,7,2017-01-16 09:41:17,2017-01-16 09:41:17
881,24,Using PyFoam Utilities,2,16,7,2017-01-16 09:42:01,2017-01-16 09:42:01
882,96,Register on SBI Pay app,1,4,7,2017-01-16 11:04:07,2017-01-16 11:04:07
883,96,Use SBI pay app,1,5,7,2017-01-16 11:06:08,2017-01-16 11:06:37
884,86,Logo animation,2,2,7,2017-02-10 01:15:26,2017-02-10 01:17:37
885,91,Introduction to Filezilla,1,1,7,2017-02-14 01:57:57,2017-02-14 01:57:57
886,91,File Handling and Bookmarks,1,2,7,2017-02-14 01:59:22,2017-02-14 01:59:22
887,70,How to create a library,1,7,7,2017-02-27 06:03:20,2018-10-08 13:29:27
889,70,Add an Item type,1,9,7,2017-02-27 06:05:05,2018-10-08 13:29:12
890,70,Create MARC framework,1,10,7,2017-02-27 06:05:26,2018-10-08 13:29:02
891,20,Promo of LibreOffice Suite,1,1,7,2017-03-06 10:03:07,2017-03-06 10:03:07
892,16,Promo of LibreOffice Suite,1,1,7,2017-03-06 10:05:21,2017-03-06 10:05:21
893,18,Promo of LibreOffice Suite,1,1,7,2017-03-06 10:07:43,2017-03-06 10:07:43
894,17,Promo of LibreOffice Suite,1,1,7,2017-03-06 10:17:55,2017-03-06 10:17:55
895,86,Basic bone animation,2,3,7,2017-03-07 09:03:28,2017-03-07 09:03:28
896,86,Cutout animation,2,4,7,2017-03-07 09:03:42,2017-03-07 09:03:42
897,92,Installation of PostgreSQL,1,2,7,2017-03-08 06:39:43,2017-03-08 06:39:43
898,92,Create database using PgAdmin,1,3,7,2017-03-08 06:39:59,2017-03-08 06:39:59
899,92,Table with primary keys,1,4,7,2017-03-08 06:40:14,2017-03-08 06:40:14
909,86,Rocket animation,2,5,7,2017-03-29 12:27:07,2017-03-29 12:27:07
910,3,Hosting a Drupal website,3,1,7,2017-03-30 07:07:56,2017-03-30 07:07:56
911,70,Create a SuperLibrarian,1,8,7,2017-03-31 01:02:43,2018-10-08 13:29:19
912,88,Buffer Solutions,1,8,7,2017-04-07 05:47:16,2018-12-21 09:50:33
913,88,Heat of Reaction,2,1,7,2017-04-07 05:47:32,2017-06-20 09:21:00
914,78,Plug Flow Reactor,1,7,7,2017-04-13 13:17:14,2017-04-13 13:17:14
915,78,Continuous Stirred Tank Reactor,1,8,7,2017-04-13 13:17:33,2017-04-13 13:17:33
916,94,Overview of eSim,1,1,7,2017-04-18 07:20:47,2017-04-18 07:20:47
917,94,Getting started with eSim Linux installation,1,2,7,2017-04-18 07:21:18,2017-04-18 07:21:18
918,94,Getting started with eSim Windows installation,1,3,7,2017-04-18 07:21:40,2017-04-18 07:21:40
920,94,Device Model creation and Simulation,1,10,7,2017-04-18 07:22:18,2019-09-18 13:15:13
921,94,Schematic Creation and Simulation,1,4,7,2017-04-18 07:26:37,2017-04-18 07:26:37
922,94,Creation of a subcircuit,1,101,7,2017-04-18 07:27:26,2020-07-30 07:42:53
924,95,Overview of Audacity,1,1,7,2017-04-26 14:09:39,2020-02-12 05:06:48
925,95,Guidelines for translating spoken tutorials,1,2,7,2017-04-26 14:10:04,2020-02-12 05:08:50
926,95,Guidelines for dubbing spoken tutorials,1,3,7,2017-04-26 14:10:27,2020-02-12 05:08:38
927,95,Installation of Audacity in Linux OS,1,4,7,2017-04-26 14:10:50,2017-04-26 14:10:50
928,95,Installation of Audacity in Windows OS,1,5,7,2017-04-26 14:11:10,2020-02-12 05:08:07
929,95,Record an audio using Audacity,1,6,7,2017-04-26 14:11:32,2020-02-12 05:07:47
930,95,Edit an audio using Audacity,2,1,7,2017-04-26 14:13:18,2017-04-26 14:13:18
931,95,Merging audio and video using ffmpeg,2,2,7,2017-04-26 14:13:37,2017-04-26 14:13:37
932,92,Select statement,1,5,7,2017-05-04 05:51:14,2017-05-04 05:51:14
933,92,Select with Aggregate functions,1,6,7,2017-05-04 05:51:37,2017-05-04 05:51:37
934,10,Exception Handling,2,10,7,2017-05-05 05:29:46,2017-05-05 05:29:46
935,10,Custom Exceptions,2,11,7,2017-05-05 05:30:03,2017-05-05 05:30:03
938,70,Cataloging,1,14,7,2017-05-15 12:02:18,2018-10-08 13:28:29
939,70,Place order for a book,1,13,7,2017-05-16 10:31:12,2018-10-08 13:28:38
940,70,Circulation,1,15,7,2017-05-16 10:31:47,2018-10-08 13:28:20
941,78,Heat Exchanger,1,12,7,2017-06-06 01:09:53,2018-08-13 06:25:30
942,78,Shell and Tube Heat Exchanger,1,13,7,2017-06-06 01:10:25,2018-08-13 06:25:19
